ltable_id,rtable_id,label
355,7897,0.25
355,7898,0.25
355,7899,0.25
355,7900,0.25
355,7901,0.25
355,7902,0.25
355,7903,0.25
355,7904,0.25
355,7905,0.25
355,7906,0.25
355,7907,0.25
355,7908,0.25
355,7909,0.25
355,7910,0.0
355,7911,0.0
355,7912,0.0
355,7913,0.75
355,7914,0.5
356,7915,0.5
356,7916,0.25
356,7917,0.25
356,7918,0.5
356,7919,0.25
356,7920,0.25
356,7921,0.25
356,7922,0.25
356,7923,0.5
356,7924,0.25
356,7925,0.5
356,7926,0.25
356,7927,0.5
356,7928,0.0
356,7929,0.5
356,7930,0.0
357,7931,0.25
357,7932,0.5
357,7933,0.5
357,7934,0.5
357,7935,0.75
357,7936,0.25
357,7937,0.5
357,7938,0.5
357,7939,0.5
357,7940,0.5
357,7941,0.5
357,7942,0.5
357,7943,0.5
357,7944,0.5
357,7945,0.5
357,7946,0.5
357,7947,0.5
357,7948,0.5
357,7949,0.75
357,7950,0.5
357,7951,0.5
357,7952,0.5
357,7953,0.5
357,7954,0.75
357,7955,0.5
357,7956,0.5
358,7957,0.25
358,7958,0.5
358,7959,0.5
358,7960,0.5
358,7961,0.5
358,7962,0.75
358,7963,0.0
358,7964,0.5
358,7965,0.75
358,7966,0.0
358,7967,0.0
358,7968,0.0
358,7969,0.5
358,7970,0.5
358,7971,0.0
358,7972,0.25
358,7973,0.5
358,7974,0.25
358,7975,0.5
358,7976,0.5
358,7977,0.0
358,7978,0.25
358,7979,0.5
358,7980,0.25
358,7981,0.5
358,7982,0.5
359,7983,0.5
359,7984,0.25
359,7985,0.25
359,7986,0.25
359,7987,0.75
359,7988,0.5
359,7989,0.75
359,7990,0.75
359,7991,0.0
359,7992,0.5
359,7993,0.25
359,7994,0.5
359,7995,0.0
359,7996,0.0
359,7997,0.25
359,7998,0.25
359,7999,0.75
359,8000,0.5
359,8001,0.25
359,8002,0.0
359,8003,0.5
359,8004,0.5
359,8005,0.25
359,8006,0.0
359,8007,0.0
360,8008,0.0
360,7658,0.25
360,8009,0.5
360,8010,0.0
360,8011,0.5
360,8012,0.5
360,8013,0.5
360,8014,0.5
360,8015,0.5
360,8016,0.5
360,8017,0.5
360,8018,0.5
360,8019,0.5
360,8020,0.5
360,8021,0.25
360,8022,0.0
360,8023,0.25
360,8024,0.25
360,8025,0.25
360,8026,0.0
360,8027,0.25
360,8028,0.0
360,8029,0.25
360,8030,0.25
360,8031,0.0
361,8032,0.5
361,8033,0.5
361,8034,0.5
361,8035,0.5
361,8036,0.25
361,8037,0.0
361,8038,0.5
361,8039,0.25
362,8040,0.25
362,8041,0.0
362,8042,0.0
362,8043,0.25
362,8044,0.5
362,8045,0.0
362,8046,0.0
362,8047,0.5
362,8048,0.25
362,8049,0.5
362,8050,0.25
362,8051,0.5
362,8052,0.5
362,8053,0.5
362,8054,0.75
362,8055,0.5
362,8056,0.25
362,8057,0.75
362,8058,0.0
362,8059,0.25
362,8060,0.25
362,8061,0.25
362,8062,0.25
362,8063,0.0
362,8064,0.25
363,8065,0.5
363,8066,0.25
363,8067,0.75
363,8068,0.5
363,8069,0.75
363,8070,0.5
363,8071,0.75
363,8072,0.25
363,8073,0.25
363,8074,0.5
363,8075,0.25
363,8076,0.5
364,8077,0.25
364,8078,0.5
364,8079,0.5
364,8080,0.5
364,8081,0.0
364,8082,0.5
364,8083,0.75
364,8084,0.75
364,8085,0.5
364,8086,0.5
364,8087,0.5
364,8088,0.0
364,8089,0.25
364,8090,0.0
364,8091,0.25
364,8092,0.5
364,8093,0.0
364,8094,0.25
364,8095,0.5
364,8096,0.25
364,8097,0.5
364,8098,0.5
364,8099,0.25
364,8100,0.5
364,8101,0.0
364,8102,0.5
364,8103,0.0
364,8104,0.5
364,8105,0.5
365,8106,0.25
365,8107,0.25
365,8108,0.25
365,8109,0.5
365,8110,0.5
365,8111,0.5
365,8112,0.5
365,8113,0.5
365,8114,0.5
365,8115,0.5
365,8116,0.5
365,8117,0.5
365,8118,0.5
365,8119,0.5
365,8120,1.0
365,8121,0.75
365,8122,0.5
365,8123,0.0
365,8124,0.5
365,8125,0.25
365,8126,0.25
365,8127,0.5
365,8128,0.5
365,8129,0.5
365,8130,0.0
365,8131,0.5
365,8132,0.5
365,8133,0.75
365,8134,0.0
365,8135,0.75
365,8136,0.5
365,8137,0.5
365,8138,0.25
365,8139,0.5
365,8140,0.0
365,8141,0.0
365,8142,0.5
365,8143,0.25
365,8144,0.0
365,8145,0.5
365,8146,0.5
365,8147,0.5
365,8148,0.25
365,8149,0.5
366,8150,0.25
366,8151,0.0
366,8152,0.75
366,8153,0.5
366,8154,0.0
366,8155,0.0
366,8156,0.0
366,8157,0.0
366,8158,0.5
366,8159,0.5
366,8160,0.25
366,8161,0.5
366,8162,0.0
366,8163,0.25
366,8164,0.25
366,8165,0.25
366,8166,0.5
366,8167,0.5
366,8168,0.25
366,8169,0.5
366,8170,0.5
367,8171,0.5
367,8172,0.25
367,8173,0.25
367,8174,0.25
367,8175,0.25
367,8176,0.0
367,8177,0.75
367,8178,0.5
367,8179,1.0
367,8180,0.75
367,8181,0.75
367,8182,0.25
367,8183,0.25
367,8184,0.0
367,8185,0.5
367,8186,0.25
367,8187,0.0
367,8188,0.0
367,8189,0.25
367,8190,0.25
367,8191,0.25
367,8192,0.5
367,8193,0.0
367,8194,0.0
367,8195,0.75
367,8196,0.25
367,8197,0.25
367,8198,0.25
367,8199,0.0
368,8200,0.25
368,8201,0.0
368,8202,0.25
368,8203,0.25
368,8204,0.25
368,8205,0.25
368,8206,0.25
368,8207,0.0
368,8208,0.5
368,8209,0.25
368,8210,0.0
368,8211,0.25
368,8212,0.5
368,8213,0.5
368,8214,0.5
368,8215,0.5
368,8216,0.25
368,8217,0.25
368,8218,0.25
368,8219,0.25
368,8220,0.25
368,8221,0.25
368,8222,0.5
368,8223,0.25
368,8224,0.0
368,8225,0.25
368,8226,0.5
368,8227,0.0
368,8228,0.0
369,8229,0.5
369,8230,0.25
369,8231,0.5
369,8232,0.25
369,8233,0.25
369,8234,0.25
369,8235,0.5
369,8236,0.5
369,8237,0.25
369,8238,0.0
369,8239,0.0
369,8240,1.0
369,8241,0.0
369,8242,0.0
369,8243,0.5
369,8244,0.5
369,8245,0.5
369,8246,0.5
369,8247,0.5
369,8248,0.5
369,8249,0.5
369,8250,0.5
369,8251,0.25
369,8252,0.25
369,8253,0.25
369,8254,0.25
369,8255,0.25
369,8256,0.25
369,8257,0.0
369,8258,0.5
369,8259,0.5
369,8260,0.5
369,8261,0.25
369,8262,0.5
369,8263,0.25
369,8264,0.25
369,8265,0.5
369,8266,0.25
369,8267,0.0
369,8268,0.25
369,8269,0.25
370,8270,0.25
370,8271,0.25
370,8272,0.25
370,8273,0.25
370,8274,0.25
370,8275,0.25
370,8276,0.0
370,8277,0.75
370,8278,0.25
370,8279,0.25
370,8280,0.25
370,8281,0.5
370,8282,0.75
370,8283,0.75
370,8284,0.5
370,8285,0.75
370,8286,0.75
370,8287,0.75
370,8288,0.25
370,8289,0.25
370,8290,0.25
370,8291,0.25
370,8292,0.5
370,8293,0.5
370,8294,0.25
370,8295,0.25
370,8296,0.25
370,8297,0.5
370,8298,0.0
370,8299,0.25
370,8300,0.25
370,8301,0.25
370,8302,0.5
370,8303,0.5
370,8304,0.0
370,8305,0.0
370,8306,0.0
370,8307,0.0
370,8308,0.25
371,8309,0.5
371,8310,0.25
371,8311,0.25
371,5610,0.25
371,8312,0.0
371,8313,0.0
371,8314,0.25
371,8315,0.25
371,8316,0.5
371,8317,0.5
371,8318,0.5
371,8319,0.25
371,8320,0.25
371,8321,0.25
371,8322,0.25
371,8323,0.5
371,8324,0.0
371,8325,0.75
371,8326,0.25
371,8327,0.5
371,8328,0.5
371,8329,0.5
371,8330,0.0
371,8331,0.5
371,8332,0.5
371,8333,0.25
371,8334,0.25
371,8335,0.25
371,8336,0.5
371,8337,0.25
371,8338,0.25
371,5630,0.25
371,8339,0.25
371,8340,0.25
371,8341,0.25
371,8342,0.25
371,8343,0.25
371,8344,0.0
371,8345,0.5
371,8346,0.5
371,8347,0.25
371,8348,0.25
371,8349,0.25
371,8350,0.5
371,8351,0.0
371,8352,0.25
371,8353,0.25
372,8354,0.0
372,8355,0.25
372,8356,0.25
372,8357,0.0
372,8358,0.5
372,8359,0.0
372,8360,0.5
372,8361,0.25
372,8362,0.5
372,8363,0.5
372,8364,0.75
372,8365,0.0
372,8366,0.0
372,8367,0.25
372,8368,0.5
372,8369,0.5
372,8370,0.25
372,8371,0.5
372,8372,0.5
372,8373,0.5
372,8374,0.5
372,8375,0.5
372,560,0.25
372,8376,0.25
372,8377,0.5
372,8378,0.75
372,8379,0.25
372,8380,0.5
372,8381,0.0
372,8382,0.5
372,8383,0.5
372,8384,0.5
372,8385,0.5
372,8386,0.5
372,8387,0.5
373,8388,0.5
373,8389,0.0
373,8390,0.25
373,8391,0.25
373,8392,0.25
373,8393,1.0
373,8394,0.5
373,8395,0.0
373,8396,1.0
373,8397,0.5
373,8398,0.75
373,8399,0.0
373,8400,0.25
373,8401,0.0
373,8402,0.25
373,8403,0.5
373,8404,0.0
373,8405,0.75
373,8406,0.5
373,8407,0.25
373,8408,0.75
373,8409,0.5
373,8410,0.25
374,8411,0.5
374,8412,0.5
374,8413,0.25
374,8414,0.25
374,8415,0.0
374,8416,0.25
374,8417,0.5
374,8418,0.0
374,8419,1.0
374,8420,0.5
374,8421,0.75
374,8422,0.75
374,8423,0.25
374,8424,0.5
374,259,0.25
374,8425,0.25
374,8426,0.75
374,8427,0.0
374,8428,0.5
374,8429,0.0
374,8430,0.0
374,8431,0.75
374,8432,0.0
375,8433,0.25
375,8434,0.0
375,8435,0.5
375,8436,0.0
375,8437,0.75
375,8438,0.75
375,8439,0.5
375,8440,0.0
375,8441,0.25
375,8442,0.5
375,8443,0.0
375,8444,0.0
375,8445,0.0
375,8446,0.0
375,8447,0.25
375,8448,0.5
375,8449,0.0
375,8450,0.0
375,8451,0.5
375,8452,0.25
375,8453,0.5
375,8454,0.25
376,8455,0.0
376,8456,0.0
376,8457,0.0
376,8458,0.0
376,8459,0.75
376,8460,0.0
376,8461,0.0
376,8462,0.25
376,8463,0.25
376,8464,0.25
376,8465,0.5
376,8466,0.5
376,8467,0.5
376,8468,0.5
376,8469,0.5
376,8470,0.5
376,8471,0.5
376,8472,0.25
376,8473,0.25
376,8474,0.0
376,8475,0.5
376,8476,0.5
376,8477,0.25
376,8478,0.75
376,8479,0.75
376,8480,0.5
376,8481,0.75
376,8482,0.75
376,8483,0.25
376,8484,0.25
377,8485,0.25
377,8486,0.0
377,8487,0.0
377,8488,0.5
377,8489,0.5
377,8490,0.0
377,8491,0.75
377,8492,0.0
377,8493,0.75
377,8494,0.5
377,8495,0.25
377,8496,0.0
377,8497,0.75
377,8498,0.25
377,8499,0.75
377,8500,0.25
377,8501,0.5
377,8502,0.5
377,8503,0.0
377,8504,0.25
377,8505,0.5
377,4126,0.25
377,8506,0.5
377,8507,0.5
378,8508,0.25
378,8509,0.0
378,8510,0.0
378,8511,0.25
378,8512,0.5
378,8513,1.0
378,8514,0.5
378,8515,0.5
378,8516,1.0
378,8517,0.0
378,8518,0.5
378,8519,0.5
378,8520,0.75
378,8521,1.0
378,8522,0.5
378,8523,0.25
378,8524,0.0
378,8525,0.25
378,8526,0.0
378,8527,0.0
378,8528,0.5
378,8529,0.25
378,8530,0.25
378,8531,0.25
379,8532,0.25
379,8533,0.0
379,8534,0.25
379,8535,0.0
379,8536,0.75
379,8537,0.75
379,8538,0.5
379,8539,0.5
379,8540,0.5
379,8541,0.5
379,8542,0.25
379,8543,0.75
379,8544,0.75
379,8545,0.25
379,8546,0.25
379,8547,0.0
379,8548,0.75
379,8549,0.0
379,8550,0.25
379,8551,0.0
379,8552,0.75
379,8553,0.0
380,8554,0.25
380,8555,0.25
380,8556,0.5
380,8557,0.5
380,8558,0.5
380,8559,0.5
380,8560,0.75
380,8561,0.5
380,8562,0.5
380,8563,0.5
380,8564,0.5
380,8565,0.0
380,8566,0.25
380,8567,0.5
380,8568,0.0
380,8569,0.0
380,8570,0.25
380,8571,0.0
380,8572,0.25
380,8573,0.25
380,8574,0.0
380,8575,0.5
380,8576,0.5
380,8577,0.5
380,8578,0.5
380,8579,0.5
380,8580,0.0
380,8581,0.5
380,8582,0.25
380,8583,0.25
380,8584,0.0
380,8585,0.25
381,8586,0.25
381,8587,0.75
381,8588,0.25
381,8589,0.25
381,8590,0.0
381,8591,0.5
381,8592,0.5
381,8593,0.0
381,8594,0.75
381,8595,0.5
381,8596,0.25
381,8597,0.5
381,8598,0.25
381,8599,0.0
381,8600,0.0
381,8601,0.0
381,8602,0.0
381,8603,0.25
381,8604,0.75
381,8605,0.5
381,8606,0.5
382,8607,0.25
382,8608,0.25
382,8609,0.75
382,8610,0.0
382,8611,0.0
382,8612,0.0
382,8613,0.25
382,8614,0.25
382,8615,0.5
382,8616,0.0
382,8617,0.25
382,8618,0.25
382,8619,0.25
382,8620,0.5
382,8621,0.25
382,8622,0.25
382,8623,0.75
382,8624,0.75
382,8625,1.0
382,8626,1.0
382,8627,0.0
382,8628,0.25
382,8629,0.5
382,8630,0.0
382,8631,0.25
382,8632,0.25
382,8633,0.25
382,8634,0.25
382,8635,0.25
382,8636,0.25
382,8637,0.25
382,8638,0.25
383,8639,0.25
383,8640,0.25
383,8641,0.25
383,8642,0.0
383,8643,0.25
383,8644,0.0
383,8645,0.0
383,8646,0.0
383,8647,0.5
383,8648,0.5
383,8649,0.5
383,8650,0.5
383,8651,0.5
383,8652,0.5
383,8653,0.75
383,8654,0.25
383,8655,0.0
383,8656,0.25
383,8657,0.25
383,8658,0.25
383,8659,0.25
383,8660,0.0
383,8661,0.5
384,8662,0.25
384,8663,0.5
384,8664,0.5
384,8665,0.75
384,8666,0.5
384,8667,0.25
384,8668,0.25
384,8669,0.25
384,8670,0.25
384,8671,0.5
384,8672,0.5
384,8673,0.5
385,8674,0.5
385,8675,0.5
385,8676,0.75
385,8677,0.75
385,8678,0.5
385,8679,0.5
385,8680,0.5
385,8681,0.25
385,8682,0.25
385,8683,0.5
385,8684,0.5
385,8685,0.25
385,8686,0.25
386,8687,0.5
386,8688,0.25
386,8689,0.25
386,8690,0.25
386,2035,0.25
386,8691,0.25
386,8692,0.25
386,8693,0.5
386,8694,0.75
386,8695,0.25
386,8696,0.0
386,8697,0.0
386,8698,0.0
386,8699,1.0
386,8700,0.5
386,8701,0.0
386,8702,0.0
386,8703,0.5
386,8704,0.25
386,8705,0.0
386,8706,0.25
386,1887,0.0
386,8707,0.75
386,8708,0.75
386,8709,0.5
386,8710,0.5
386,8711,0.5
386,8712,0.5
386,8713,0.5
386,8714,0.25
386,8715,0.5
386,8716,0.5
386,8717,0.5
386,8718,0.5
386,8719,0.25
386,8720,0.25
386,8721,0.25
387,8722,0.0
387,8723,0.5
387,8724,0.5
387,8725,0.5
387,8726,0.0
387,8727,0.25
387,8728,0.75
387,8729,0.5
387,8730,0.5
387,8731,0.75
387,8732,1.0
387,8733,1.0
387,8734,0.5
387,8735,0.75
387,8736,0.0
387,8737,0.0
387,8738,0.25
387,8739,0.75
387,8740,0.25
387,8741,0.75
387,8742,0.0
387,8743,0.25
387,8744,0.75
387,8745,0.25
387,8746,0.25
387,8747,0.0
387,8748,0.0
388,8749,0.5
388,8750,0.0
388,8751,0.5
388,8752,0.5
388,8753,0.25
388,8754,0.5
388,8755,0.5
388,8756,0.0
388,8757,0.25
388,8758,0.25
388,8759,0.5
388,8760,0.25
388,8761,0.5
388,8762,0.5
388,8763,0.0
388,8764,0.5
388,8765,0.25
388,8766,0.5
388,8767,0.25
389,8768,0.5
389,8769,0.0
389,8770,0.0
389,8771,0.0
389,8772,0.5
389,8773,0.75
389,8774,0.5
389,8775,0.75
389,8776,1.0
389,8777,0.75
389,8778,0.25
389,8779,0.25
389,8780,0.25
389,8781,0.25
389,8782,0.25
389,8783,0.5
389,8784,0.5
389,8785,0.5
389,8786,0.5
389,8787,0.0
389,8788,0.0
389,8789,0.0
389,8790,0.0
389,8791,0.25
389,8792,0.5
390,8793,0.0
391,8794,0.25
391,8795,0.0
391,8796,0.75
391,8797,0.5
391,8798,1.0
391,8799,0.25
391,8800,0.5
391,8801,0.25
391,8802,0.25
392,8803,0.75
393,8804,0.5
393,8805,0.75
393,8806,0.5
394,8807,0.25
394,8808,0.5
394,8809,0.25
394,8810,0.75
394,8811,0.0
394,8812,0.5
394,8813,0.5
394,8814,0.0
394,8815,0.75
394,8816,0.0
394,8817,1.0
394,8818,0.0
394,8819,1.0
394,8820,0.0
394,8821,0.25
394,8822,0.25
394,8823,0.25
394,8824,0.75
394,8825,0.25
394,8826,0.5
394,8827,0.25
394,8828,0.5
394,8829,0.0
394,8830,0.5
394,8831,0.0
394,8832,0.0
394,8833,0.0
394,2013,0.0
394,8834,0.75
395,8835,0.0
395,8836,0.25
395,8837,0.5
395,8838,0.5
395,8839,0.5
395,8840,0.5
395,8841,0.25
395,8842,0.5
395,8843,0.25
395,8844,0.0
395,8845,0.5
395,8846,0.25
395,8847,0.0
395,8848,0.5
395,8849,0.0
396,8850,0.75
397,8851,0.0
397,8852,0.75
397,8853,0.25
397,8854,0.25
397,8855,0.75
397,8856,1.0
397,8857,0.0
397,8858,0.75
397,8859,1.0
397,8860,0.5
397,8861,0.5
397,8862,0.5
397,8863,0.5
397,8864,0.75
397,8865,0.75
397,8866,0.25
397,8867,0.0
397,8868,0.75
397,8869,0.25
397,8870,0.25
397,8871,0.0
397,8872,0.25
397,7743,0.0
397,8873,0.0
398,8874,0.25
398,1195,0.25
398,8875,0.25
398,8876,0.75
398,8877,0.75
398,8878,0.75
398,8879,0.75
398,8880,0.75
398,8881,0.0
398,8882,0.0
398,5220,0.0
398,5221,0.0
398,8883,0.25
398,8884,0.25
398,8885,0.75
398,8886,0.0
398,5227,0.0
398,8887,0.25
398,8888,0.25
399,8889,0.25
399,8890,0.0
399,8891,0.5
399,8892,0.5
399,8893,0.75
399,8894,0.75
399,8895,1.0
399,8896,1.0
399,8897,0.75
399,8898,0.5
399,8899,0.5
399,8900,0.25
399,8901,0.5
399,8902,0.25
399,8903,0.25
399,8904,0.5
399,8905,0.25
399,8906,0.25
399,8907,0.0
399,8908,0.25
399,8909,0.0
399,8910,0.25
399,8911,0.75
399,8912,0.25
399,8913,0.25
399,8914,0.0
399,8915,0.25
399,8916,0.0
399,8917,0.0
399,8918,0.5
400,8919,0.5
400,7931,0.25
400,8920,0.5
400,8921,0.25
400,8922,0.25
400,8923,0.5
400,8924,0.0
400,8925,0.5
400,8926,0.5
400,8927,0.0
400,8928,0.5
400,8929,0.5
400,8930,0.5
400,8931,0.0
400,8932,0.5
400,8933,0.5
400,8934,0.0
400,8935,0.5
400,8936,0.25
400,8937,0.5
400,8938,0.0
400,8939,0.25
400,8940,0.25
400,8941,0.5
400,8942,0.0
400,8943,0.0
400,8944,0.0
400,8945,0.5
400,8946,0.5
400,8947,0.5
400,8948,0.5
400,8949,0.25
400,8950,0.25
400,8951,0.25
400,8952,0.5
400,8953,0.25
401,8954,0.5
401,8955,0.0
401,8956,0.5
401,8957,0.25
401,8958,0.25
401,8959,0.5
401,8960,0.0
401,8961,0.5
401,8962,0.5
401,8963,0.5
401,8964,0.75
401,8965,0.25
401,8966,0.25
401,8967,0.25
401,8968,0.5
401,8969,0.25
401,8970,0.5
401,8971,0.5
401,8972,0.5
401,8973,0.5
401,8974,0.5
401,8975,0.5
401,8976,0.25
401,8977,0.0
401,8978,0.0
401,8979,0.0
401,8980,0.25
401,8981,0.5
401,8982,0.5
401,8983,0.25
401,8984,0.25
401,8985,0.25
401,8986,0.0
401,8987,0.25
401,8988,0.25
401,8989,0.5
401,8990,0.0
402,8991,0.25
402,8992,0.0
402,8993,0.5
402,8994,0.5
402,8995,0.5
402,8996,0.75
402,8997,0.0
402,8998,0.0
402,8999,0.5
402,9000,0.0
402,9001,0.75
402,9002,0.75
402,9003,0.5
402,9004,0.0
402,9005,0.5
402,9006,0.5
402,9007,0.5
402,9008,0.0
402,9009,0.5
402,9010,0.75
402,9011,0.0
402,9012,0.75
402,9013,0.5
402,9014,0.5
402,9015,0.5
402,9016,0.25
402,9017,0.5
402,9018,0.5
402,9019,0.25
402,9020,0.25
402,9021,0.25
402,9022,0.25
402,9023,0.5
402,9024,0.25
402,9025,0.5
402,9026,0.5
403,9027,0.0
403,9028,0.25
403,9029,0.25
403,9030,0.5
403,9031,0.5
403,9032,0.25
403,9033,0.5
403,9034,0.25
403,9035,0.5
403,9036,0.5
403,9037,0.5
403,9038,0.0
403,9039,0.75
403,9040,0.75
403,9041,0.75
403,9042,0.5
403,9043,0.5
403,9044,0.5
403,9045,0.5
403,9046,0.5
403,9047,0.25
403,9048,0.25
403,9049,0.25
403,9050,0.25
403,9051,0.25
403,9052,0.25
403,9053,0.0
403,9054,0.0
403,9055,0.5
403,9056,0.25
403,9057,0.0
403,9058,0.0
403,9059,0.0
404,9060,0.0
404,9061,0.75
404,9062,0.75
404,9063,0.0
404,9064,1.0
404,9065,0.75
404,9066,0.75
404,9067,0.75
404,9068,0.5
404,9069,0.5
404,9070,0.0
404,9071,0.0
404,9072,0.0
404,9073,0.5
404,9074,0.25
404,9075,0.0
404,9076,0.25
404,9077,0.25
404,9078,0.25
404,9079,0.25
404,9080,0.25
405,9081,0.25
405,9082,0.75
405,9083,0.5
405,9084,0.25
405,9085,0.0
405,9086,0.5
405,9087,0.0
405,9088,0.0
405,9089,0.5
405,9090,0.5
405,9091,0.0
405,9092,0.25
405,9093,0.25
405,9094,0.25
405,9095,0.25
405,9096,0.5
405,9097,0.5
405,9098,0.5
405,9099,0.0
405,9100,0.75
406,9101,0.5
406,9102,0.5
406,9103,0.5
406,9104,0.25
406,9105,0.25
406,9106,0.25
406,9107,0.25
406,9108,0.25
406,9109,0.25
406,9110,0.0
406,9111,0.0
406,9112,0.25
406,9113,0.25
406,9114,0.5
406,9115,0.5
406,9116,0.5
406,9117,0.5
406,9118,0.5
406,9119,0.5
406,9120,0.5
406,9121,0.5
406,9122,0.5
406,9123,0.0
406,9124,0.25
406,9125,0.25
406,9126,0.0
406,9127,0.25
406,9128,0.25
406,9129,0.25
406,9130,0.25
406,9131,0.25
406,9132,0.25
406,9133,0.0
406,9134,0.0
406,9135,0.25
407,9136,0.25
407,9137,0.25
407,9138,0.5
407,9139,0.5
407,9140,0.75
407,9141,0.75
407,9142,0.75
407,9143,0.5
407,9144,0.25
407,9145,0.25
407,9146,0.5
407,9147,0.5
407,9148,0.5
407,9149,0.25
407,9150,0.25
408,9151,0.25
408,9152,0.25
408,9153,0.5
408,9154,0.5
408,9155,1.0
408,9156,0.5
408,9157,0.5
408,9158,0.5
408,9159,0.5
408,9160,0.5
408,9161,0.5
408,9162,0.5
408,9163,0.5
408,9164,0.5
408,9165,0.5
408,9166,0.5
408,9167,0.25
408,9168,0.5
408,9169,0.25
408,9170,0.25
408,9171,0.5
408,9172,0.25
409,9173,0.5
409,9174,0.5
409,9175,0.0
409,9176,0.25
409,9177,0.25
409,9178,0.5
409,9179,0.25
409,9180,0.0
409,9181,0.0
409,9182,0.25
409,9183,0.0
409,9184,0.0
409,9185,0.0
409,9186,0.5
409,9187,0.25
409,9188,0.5
410,9189,0.5
410,9190,0.25
410,9191,1.0
410,9192,0.5
410,9193,0.75
410,9194,0.5
410,9195,0.5
410,9196,0.5
410,9197,0.5
410,9198,0.5
410,9199,0.5
410,9200,0.75
410,9201,0.75
410,9202,0.75
410,9203,0.25
410,9204,0.25
410,9205,0.5
410,9206,0.75
410,9207,0.75
411,9208,0.5
411,9209,0.0
411,9210,0.5
411,9211,0.5
411,9212,0.75
411,9213,1.0
411,9214,0.0
411,9215,0.0
411,9216,0.75
411,9217,0.5
411,9218,0.5
411,9219,0.5
411,9220,0.0
411,9221,0.75
411,9222,0.0
411,9223,0.75
411,9224,0.5
411,9225,0.5
411,9226,0.5
411,9227,0.5
411,9228,0.25
411,9229,0.5
411,9230,0.5
411,9231,0.25
411,9232,0.25
411,9233,0.25
411,9234,0.25
411,9235,0.5
411,9236,0.25
411,9237,0.5
411,9238,0.5
411,9239,0.25
411,9240,0.0
411,9241,0.5
411,9242,0.5
411,9243,0.0
411,9244,0.5
412,9245,0.25
412,9246,0.25
412,9247,0.0
412,9248,0.0
412,9249,0.0
412,9250,0.75
412,9251,0.5
412,9252,0.5
412,9253,0.25
412,9254,0.0
412,9255,0.5
412,9256,0.5
412,9257,0.5
412,9258,0.5
412,9259,0.75
412,9260,0.5
412,9261,0.5
412,9262,1.0
412,9263,0.0
412,9264,0.5
412,9265,0.5
412,9266,0.25
412,9267,0.25
412,9268,0.25
412,9269,0.25
412,9270,0.0
413,9271,0.25
413,9272,0.0
413,9273,0.0
413,9274,0.25
413,9275,0.0
413,9276,0.75
413,9277,0.5
413,9278,1.0
413,9279,0.75
413,9280,0.25
413,9281,0.25
413,9282,0.0
413,9283,0.25
413,9284,0.0
413,9285,1.0
413,9286,0.5
413,9287,0.5
413,9288,0.5
413,9289,0.5
413,9290,0.25
413,9291,0.5
413,9292,0.0
413,9293,0.75
413,9294,0.25
414,6084,0.25
414,9295,0.75
414,9296,0.75
414,9297,0.0
414,9298,0.75
414,9299,0.0
414,9300,0.5
414,9301,0.75
414,9302,0.25
414,9303,0.5
414,9304,0.75
414,9305,0.75
414,9306,0.75
414,9307,0.75
414,9308,0.5
414,9309,0.75
414,9310,0.5
414,9311,0.0
414,9312,0.25
414,9313,0.0
414,9314,0.5
414,9315,0.25
414,9316,0.5
414,9317,0.5
414,9318,0.5
414,9319,0.5
414,9320,0.5
414,9321,0.5
414,9322,0.5
414,9323,0.5
414,9324,0.5
414,9325,0.5
414,9326,0.25
414,9327,0.0
414,9328,0.5
414,9329,0.5
414,9330,0.25
414,9331,0.0
414,9332,0.25
415,9333,0.25
415,9334,0.0
415,9335,0.75
415,9336,0.5
415,9337,1.0
415,9338,0.75
415,9339,0.75
415,9340,0.25
415,9341,0.25
415,9342,0.25
415,9343,0.25
415,9344,0.25
415,9345,0.25
415,9346,0.25
415,9347,0.25
415,9348,0.5
415,9349,0.0
415,9350,0.0
415,9351,0.0
415,9352,0.0
415,9353,0.25
415,9354,0.75
415,9355,0.75
415,9356,0.0
416,9357,0.0
416,9358,0.0
416,9359,0.5
416,9360,0.5
416,9361,0.25
416,9362,0.5
416,9363,0.5
416,9364,0.5
416,9365,0.5
416,9366,0.25
416,9367,0.25
416,9368,0.0
416,9369,0.0
416,9370,0.5
416,9371,0.5
416,9372,0.5
416,9373,0.25
416,9374,0.25
416,9375,0.5
416,9376,0.25
416,9377,0.25
416,9378,0.5
416,9379,0.0
416,9380,0.0
417,9381,0.25
417,9382,0.0
417,9383,1.0
417,9384,1.0
417,9385,1.0
417,9386,0.5
417,9387,0.75
417,9388,0.75
417,9389,0.0
417,9390,0.75
417,9391,0.5
417,9392,0.75
417,9393,0.75
417,9394,0.5
417,9395,0.25
417,9396,0.5
417,9397,0.25
417,9398,0.25
417,9399,0.0
417,9400,0.25
417,9401,0.5
417,9402,0.25
417,9403,0.25
417,9404,0.25
417,9405,0.0
417,9406,0.25
417,9407,0.5
417,9408,0.0
417,9409,1.0
417,9410,0.0
417,9411,0.0
417,9412,0.5
417,9413,0.75
417,9414,0.0
417,9415,0.5
417,9416,0.25
417,9417,0.25
418,9418,0.25
418,9419,0.75
418,9420,0.75
418,9421,0.75
418,9422,0.75
418,9423,0.5
418,9424,0.0
418,9425,0.0
418,9426,0.25
418,9427,0.25
418,9428,0.25
418,9429,0.25
418,9430,0.0
418,9431,0.25
418,9432,0.0
418,9433,0.25
418,9434,0.0
